application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
5244,Male,TRUE,3.13,Business,International,590,5,Investment Banking,Deny
5245,Female,TRUE,3.27,Humanities,International,610,4,Consulting,Deny
5246,Male,TRUE,3.18,Humanities,International,600,7,Nonprofit/Gov,Deny
5247,Male,TRUE,3.24,Business,International,630,7,Investment Banking,Deny
5248,Male,FALSE,3.63,STEM,White,780,7,Investment Banking,Deny
5249,Male,TRUE,3.01,Business,International,660,5,Consulting,Deny
5250,Female,TRUE,3.17,STEM,International,660,5,Nonprofit/Gov,Deny
5251,Female,FALSE,3.38,Business,Hispanic,720,5,Financial Services,Admit
5252,Female,FALSE,3.13,Humanities,White,590,4,Nonprofit/Gov,Deny
5253,Female,FALSE,3.38,Business,Asian,710,5,Financial Services,Admit
5254,Male,FALSE,3.38,Humanities,Asian,690,4,PE/VC,Deny
5255,Male,TRUE,3.4,Business,International,670,5,Other,Deny
5256,Male,FALSE,3.23,Humanities,White,610,4,Financial Services,Deny
5257,Female,TRUE,3.39,Humanities,International,680,6,Investment Banking,Deny
5258,Male,FALSE,3.26,STEM,Black,590,6,Consulting,Deny
5259,Female,TRUE,3.17,STEM,International,610,4,Investment Management,Deny
5260,Male,FALSE,3.23,Humanities,Asian,620,5,Investment Banking,Deny
5261,Male,FALSE,3.28,Humanities,Black,740,3,Consulting,Deny
5262,Female,FALSE,3.48,STEM,Black,750,6,PE/VC,Admit
5263,Male,FALSE,3.12,Business,Other,610,4,Consulting,Deny
5264,Female,FALSE,3.31,Business,White,650,7,Investment Banking,Deny
5265,Female,FALSE,3.18,Business,White,670,5,Other,Deny
5266,Female,TRUE,3.12,STEM,International,570,4,Consulting,Deny
5267,Male,TRUE,3.05,Humanities,International,620,4,Financial Services,Deny
5268,Male,TRUE,3.42,STEM,International,650,4,Consulting,Deny
5269,Female,FALSE,3.48,Humanities,Hispanic,630,6,Other,Deny
5270,Male,TRUE,3.35,Business,International,680,5,Consulting,Deny
5271,Female,FALSE,3.57,Humanities,Black,710,4,Technology,Deny
5272,Male,TRUE,3.32,Business,International,600,5,Consulting,Deny
5273,Male,FALSE,2.95,Humanities,White,630,4,Financial Services,Deny
5274,Male,FALSE,3.44,Business,White,750,3,PE/VC,Admit
5275,Female,FALSE,3.35,Humanities,Hispanic,670,3,Nonprofit/Gov,Admit
5276,Female,FALSE,3.15,Humanities,Asian,640,5,PE/VC,Deny
5277,Female,FALSE,3.33,Business,White,660,5,Technology,Deny
5278,Female,FALSE,3.27,Business,Black,700,4,Technology,Deny
5279,Male,FALSE,3.49,STEM,Other,700,6,Nonprofit/Gov,Deny
5280,Male,FALSE,3.24,Business,Asian,710,5,Nonprofit/Gov,Deny
5281,Male,FALSE,3.07,Humanities,White,600,5,Financial Services,Deny
5282,Male,TRUE,3.04,Humanities,International,590,6,Investment Management,Deny
5283,Male,FALSE,3.21,Humanities,White,620,3,Consulting,Deny
5284,Female,FALSE,3.28,STEM,Hispanic,600,5,Investment Banking,Deny
5285,Male,FALSE,3.29,Humanities,Asian,670,7,Financial Services,Admit
5286,Male,TRUE,3.25,STEM,International,620,4,Investment Banking,Deny
5287,Male,TRUE,3.54,Humanities,International,700,5,Consulting,Deny
5288,Male,TRUE,3.2,Business,International,720,5,Investment Banking,Deny
5289,Male,FALSE,3.44,Business,Black,760,5,Consulting,Admit
5290,Male,TRUE,3.35,Business,International,730,5,Health Care,Deny
5291,Male,TRUE,3.28,Business,International,570,5,Technology,Deny
5292,Male,FALSE,3.25,Business,Hispanic,610,5,CPG,Deny
5293,Male,FALSE,3.18,Humanities,Asian,660,7,Consulting,Deny
5294,Female,FALSE,3.14,Humanities,Asian,600,4,PE/VC,Deny
5295,Male,FALSE,3.38,Business,Hispanic,680,6,Consulting,Deny
5296,Male,FALSE,3.26,STEM,Asian,720,3,Consulting,Waitlist
5297,Male,FALSE,3.06,Business,White,590,6,Other,Deny
5298,Female,FALSE,3.26,Business,White,620,4,Technology,Deny
5299,Male,FALSE,3.27,STEM,Other,640,6,Technology,Deny
5300,Male,FALSE,3.08,Humanities,Asian,610,5,Investment Banking,Deny
5301,Male,TRUE,3.29,Business,International,590,5,PE/VC,Deny
5302,Male,FALSE,3.38,STEM,Black,730,4,PE/VC,Deny
5303,Male,FALSE,3.2,Humanities,Asian,620,6,Other,Deny
5304,Female,TRUE,3.03,Business,International,650,6,Consulting,Deny
5305,Female,FALSE,3.21,STEM,Other,630,5,Consulting,Deny
5306,Male,FALSE,3.1,STEM,Asian,680,5,Other,Deny
5307,Male,FALSE,3.26,Humanities,White,620,5,Investment Banking,Deny
5308,Male,FALSE,3.34,STEM,Black,680,5,Investment Banking,Admit
5309,Male,FALSE,3.23,Business,Asian,670,8,Consulting,Deny
5310,Male,FALSE,3.08,Business,White,590,5,Consulting,Deny
5311,Male,FALSE,3.17,STEM,Black,670,6,Health Care,Deny
5312,Female,TRUE,3.27,Humanities,International,680,5,Investment Banking,Deny
5313,Male,FALSE,3.37,Humanities,Asian,700,6,PE/VC,Deny
5314,Female,TRUE,3.04,STEM,International,570,6,Nonprofit/Gov,Deny
5315,Female,FALSE,3.41,Business,Asian,660,5,Consulting,Admit
5316,Male,TRUE,3.26,Humanities,International,660,3,Other,Deny
5317,Female,FALSE,3.45,Business,Asian,780,7,Consulting,Deny
5318,Male,FALSE,3.44,Humanities,Hispanic,730,3,Consulting,Admit
5319,Male,FALSE,3.32,Business,Asian,700,4,Technology,Deny
5320,Male,FALSE,3.02,Humanities,White,650,5,Investment Banking,Deny
5321,Female,FALSE,3.17,STEM,Other,700,4,Health Care,Deny
5322,Male,FALSE,3.31,Business,Black,640,6,Media/Entertainment,Deny
5323,Male,FALSE,3.31,Humanities,Asian,700,5,Technology,Deny
5324,Male,TRUE,3.34,Humanities,International,670,6,Financial Services,Waitlist
5325,Male,TRUE,3.25,STEM,International,670,4,Nonprofit/Gov,Deny
5326,Female,FALSE,3.2,STEM,White,640,4,Investment Banking,Deny
5327,Female,FALSE,3.19,Business,Asian,590,5,Energy,Deny
5328,Female,FALSE,3.05,Business,Black,620,4,Investment Banking,Deny
5329,Female,FALSE,3.02,Business,Asian,630,6,PE/VC,Deny
5330,Male,FALSE,3.08,STEM,Asian,610,7,Health Care,Deny
5331,Male,TRUE,3.28,Humanities,International,570,5,Financial Services,Deny
5332,Female,TRUE,3.11,Business,International,630,5,Consulting,Deny
5333,Male,FALSE,3.28,STEM,White,620,4,Health Care,Deny
5334,Female,FALSE,3.18,Humanities,Black,650,5,Technology,Deny
5335,Male,FALSE,3.3,Business,Asian,600,6,Consulting,Deny
5336,Male,TRUE,3.16,Humanities,International,640,4,Health Care,Deny
5337,Female,FALSE,3.27,STEM,Black,660,7,PE/VC,Admit
5338,Male,TRUE,3.01,Business,International,670,3,Health Care,Deny
5339,Male,TRUE,3.32,Humanities,International,710,6,Consulting,Deny
5340,Female,FALSE,3.41,Humanities,White,780,3,Consulting,Admit
5341,Male,TRUE,3.23,Humanities,International,610,5,Real Estate,Deny
5342,Male,FALSE,3.1,Business,Black,630,6,Technology,Deny
5343,Male,TRUE,3.43,Humanities,International,710,4,Investment Management,Admit
5344,Male,FALSE,3.32,Business,White,630,6,Investment Banking,Deny
5345,Male,FALSE,3.37,STEM,White,650,6,Investment Management,Deny
5346,Male,TRUE,3.2,Business,International,750,4,Consulting,Deny
5347,Male,FALSE,3.27,Humanities,Asian,610,6,Investment Banking,Deny
5348,Male,TRUE,3.09,STEM,International,570,4,PE/VC,Deny
5349,Male,FALSE,3.22,Business,White,700,6,Technology,Deny
5350,Male,FALSE,3.41,STEM,Hispanic,710,6,Nonprofit/Gov,Deny
5351,Male,FALSE,3.58,Humanities,Asian,670,5,Financial Services,Deny
5352,Female,FALSE,3.41,Humanities,Other,640,4,Technology,Deny
5353,Male,FALSE,3.33,Business,Black,640,4,Health Care,Deny
5354,Male,FALSE,3.24,Humanities,Asian,660,3,Consulting,Deny
5355,Male,TRUE,3.07,STEM,International,620,4,Other,Deny
5356,Female,FALSE,3.22,Humanities,Black,660,7,Financial Services,Admit
5357,Female,FALSE,3.15,Business,Asian,670,6,Consulting,Deny
5358,Male,TRUE,3.52,STEM,International,780,6,Technology,Admit
5359,Male,FALSE,3.17,Humanities,Asian,620,5,Consulting,Deny
5360,Female,TRUE,3.37,Business,International,660,6,Technology,Deny
5361,Male,TRUE,3.13,STEM,International,630,6,Consulting,Deny
5362,Male,FALSE,3.34,Humanities,Black,670,5,Nonprofit/Gov,Deny
5363,Male,FALSE,3.45,Business,Asian,740,6,Consulting,Waitlist
5364,Female,FALSE,3.15,STEM,Black,630,4,Nonprofit/Gov,Deny
5365,Female,TRUE,3.41,Business,International,660,6,Consulting,Admit
5366,Male,FALSE,3.19,STEM,White,680,4,Consulting,Deny
5367,Male,TRUE,3.25,Humanities,International,620,5,Nonprofit/Gov,Deny
5368,Male,TRUE,3.42,STEM,International,740,3,Real Estate,Deny
5369,Male,FALSE,3.23,Humanities,White,690,3,Technology,Deny
5370,Female,TRUE,3.54,Humanities,International,780,5,Investment Banking,Admit
5371,Female,TRUE,3.4,Business,International,640,4,Nonprofit/Gov,Deny
5372,Female,TRUE,3.08,Business,International,570,4,Consulting,Deny
5373,Female,FALSE,3.23,Business,Black,660,6,Consulting,Admit
5374,Female,TRUE,2.96,Humanities,International,630,4,Nonprofit/Gov,Deny
5375,Male,FALSE,3.51,STEM,Black,720,5,Other,Deny
5376,Male,TRUE,3.38,STEM,International,690,7,Consulting,Deny
5377,Male,FALSE,3.32,Humanities,White,630,4,Other,Deny
5378,Female,FALSE,3.36,Business,Other,700,5,PE/VC,Deny
5379,Male,FALSE,3.3,STEM,Black,590,6,Technology,Deny
5380,Male,TRUE,3.33,Humanities,International,640,4,Technology,Deny
5381,Female,FALSE,3.37,Humanities,White,630,6,PE/VC,Deny
5382,Male,FALSE,3.19,Humanities,White,680,4,Investment Management,Deny
5383,Male,TRUE,3.1,Humanities,International,700,6,PE/VC,Deny
5384,Male,FALSE,3.19,STEM,Black,650,6,PE/VC,Deny
5385,Female,FALSE,3.18,Humanities,White,630,4,PE/VC,Deny
5386,Male,TRUE,3.18,Humanities,International,580,6,Financial Services,Deny
5387,Male,FALSE,3.23,Humanities,Asian,680,5,Investment Management,Admit
5388,Female,FALSE,3.23,Humanities,Black,610,5,Consulting,Deny
5389,Male,FALSE,3.08,Humanities,Hispanic,580,5,PE/VC,Deny
5390,Male,FALSE,3.2,Humanities,Black,580,4,Consulting,Deny
5391,Male,FALSE,3.24,Humanities,Asian,570,5,Consulting,Deny
5392,Male,FALSE,3.18,Business,White,680,4,Consulting,Deny
5393,Female,FALSE,3.39,Business,Hispanic,640,4,Financial Services,Deny
5394,Female,FALSE,3.16,Humanities,White,700,4,Consulting,Deny
5395,Male,FALSE,3.21,Humanities,Hispanic,570,6,Investment Banking,Deny
5396,Male,TRUE,3.03,Humanities,International,590,5,Financial Services,Deny
5397,Female,FALSE,3.38,Humanities,Asian,700,4,Financial Services,Admit
5398,Male,TRUE,3.33,Humanities,International,670,5,PE/VC,Deny
5399,Male,TRUE,3.07,Humanities,International,740,7,Other,Deny
5400,Male,FALSE,3.32,Business,Other,730,5,Investment Management,Admit
5401,Male,TRUE,3.06,Humanities,International,570,4,CPG,Deny
5402,Male,FALSE,3.18,Business,Black,670,5,Technology,Deny
5403,Female,TRUE,3.11,Humanities,International,630,3,CPG,Deny
5404,Female,TRUE,3.35,STEM,International,660,5,Investment Banking,Deny
5405,Female,FALSE,3.22,Business,Black,660,4,Nonprofit/Gov,Deny
5406,Female,FALSE,3.04,STEM,Asian,570,5,Technology,Deny
5407,Male,TRUE,3.44,Business,International,630,6,Consulting,Deny
5408,Female,FALSE,3.41,STEM,White,760,6,Consulting,Admit
5409,Male,FALSE,3.44,Humanities,Black,670,4,Consulting,Deny
5410,Male,FALSE,3.2,Business,Black,720,5,Retail,Deny
5411,Male,FALSE,3.3,STEM,Hispanic,660,6,PE/VC,Deny
5412,Female,TRUE,3.43,STEM,International,570,5,Consulting,Deny
5413,Male,TRUE,3.3,STEM,International,620,6,Nonprofit/Gov,Deny
5414,Female,FALSE,3.3,Humanities,White,640,3,Consulting,Deny
5415,Male,FALSE,2.99,Humanities,Black,580,5,Investment Banking,Deny
5416,Male,FALSE,2.96,STEM,Asian,580,5,Health Care,Deny
5417,Female,FALSE,3.36,STEM,Black,680,6,PE/VC,Deny
5418,Male,TRUE,3.26,Humanities,International,580,5,Nonprofit/Gov,Deny
5419,Male,TRUE,3.15,Humanities,International,630,6,Financial Services,Deny
5420,Male,FALSE,3.42,Business,Black,690,4,Investment Banking,Deny
5421,Female,FALSE,3.52,STEM,White,680,5,PE/VC,Deny
5422,Female,FALSE,3.26,Humanities,Asian,620,4,Consulting,Deny
5423,Male,FALSE,3.07,STEM,White,570,6,Financial Services,Deny
5424,Female,FALSE,3.14,Business,Black,660,4,Other,Deny
5425,Female,FALSE,3.3,Business,Asian,680,4,PE/VC,Admit
5426,Male,FALSE,3.24,STEM,Black,660,6,Consulting,Deny
5427,Male,FALSE,3.65,Business,White,780,5,PE/VC,Deny
5428,Female,TRUE,3.24,Business,International,640,4,Consulting,Deny
5429,Male,FALSE,3.39,Business,Asian,610,5,Nonprofit/Gov,Deny
5430,Female,FALSE,3.3,Humanities,White,640,5,Health Care,Deny
5431,Female,FALSE,3.24,Business,White,620,4,Nonprofit/Gov,Deny
5432,Female,FALSE,3.39,STEM,Hispanic,630,4,Consulting,Deny
5433,Female,TRUE,3.29,Humanities,International,610,3,Financial Services,Deny
5434,Male,FALSE,3.32,Humanities,Asian,720,5,Financial Services,Deny
5435,Male,TRUE,3.35,STEM,International,620,4,Technology,Deny
5436,Female,TRUE,3.39,Humanities,International,700,6,Technology,Deny
5437,Male,FALSE,3.26,STEM,Asian,640,4,PE/VC,Deny
5438,Male,TRUE,3.2,STEM,International,710,5,Consulting,Deny
5439,Male,FALSE,3.24,Humanities,White,710,5,Consulting,Deny
5440,Male,TRUE,3.45,STEM,International,650,5,Financial Services,Deny
5441,Male,FALSE,3.39,STEM,White,650,5,Other,Deny
5442,Male,FALSE,3.26,STEM,Black,670,4,Consulting,Deny
5443,Female,FALSE,3.48,STEM,Black,690,6,PE/VC,Deny
5444,Female,FALSE,2.98,Business,White,590,5,Technology,Deny
5445,Female,FALSE,3.33,Humanities,Asian,720,5,Financial Services,Deny
5446,Male,TRUE,3.13,Humanities,International,650,5,Nonprofit/Gov,Deny
5447,Male,FALSE,3.28,STEM,Black,710,5,PE/VC,Deny
5448,Female,FALSE,3.22,STEM,White,620,5,Consulting,Deny
5449,Female,TRUE,3.23,STEM,International,590,4,PE/VC,Deny
5450,Female,FALSE,3.18,Humanities,Asian,610,5,Technology,Deny
5451,Female,FALSE,3.24,STEM,Hispanic,670,6,PE/VC,Deny
5452,Male,TRUE,3.26,Humanities,International,700,5,Health Care,Deny
5453,Female,FALSE,2.97,Humanities,Hispanic,580,4,Consulting,Deny
5454,Female,FALSE,3.26,Business,White,720,6,Financial Services,Deny
5455,Male,FALSE,3.51,Humanities,Asian,690,4,Technology,Admit
5456,Female,TRUE,3.34,Business,International,660,5,PE/VC,Deny
5457,Male,TRUE,3.28,STEM,International,570,5,Consulting,Deny
5458,Male,FALSE,3.48,Humanities,Black,730,5,Health Care,Deny
5459,Male,FALSE,3.06,Humanities,Asian,620,6,Other,Deny
5460,Female,FALSE,3.57,Humanities,Black,750,2,Technology,Deny
5461,Male,FALSE,3.14,Humanities,White,620,5,Consulting,Deny
5462,Male,TRUE,3.37,Humanities,International,670,4,Consulting,Deny
5463,Female,FALSE,3,Business,White,570,6,PE/VC,Deny
5464,Male,TRUE,3.41,STEM,International,650,5,Consulting,Deny
5465,Male,TRUE,2.96,Humanities,International,570,5,Technology,Deny
5466,Female,TRUE,3.28,Humanities,International,680,5,Consulting,Admit
5467,Male,FALSE,3.27,Humanities,Asian,690,5,Media/Entertainment,Admit
5468,Male,FALSE,2.96,Humanities,Hispanic,570,6,Consulting,Deny
5469,Male,TRUE,3.49,STEM,International,600,6,Consulting,Deny
5470,Male,TRUE,2.92,Business,International,630,7,Technology,Deny
5471,Male,FALSE,3.25,STEM,Other,610,4,Consulting,Deny
5472,Male,FALSE,3.08,Business,White,600,7,PE/VC,Deny
5473,Male,TRUE,3.22,Humanities,International,680,5,Financial Services,Admit
5474,Female,FALSE,3.53,Business,Black,650,5,Other,Deny
5475,Female,FALSE,3.31,Humanities,Black,650,3,Technology,Deny
5476,Male,FALSE,3.22,Humanities,White,660,6,Technology,Deny
5477,Male,FALSE,3.22,Humanities,White,660,5,Technology,Admit
5478,Female,TRUE,2.95,Business,International,620,6,Consulting,Deny
5479,Male,TRUE,3.31,Humanities,International,680,5,Technology,Waitlist
5480,Male,TRUE,2.99,STEM,International,600,5,Consulting,Deny
5481,Male,FALSE,3.41,Humanities,Black,650,6,Investment Management,Deny
5482,Female,FALSE,3.15,Business,Asian,580,5,Investment Management,Deny
5483,Male,TRUE,3.25,Business,International,700,5,Technology,Deny
5484,Female,FALSE,3.5,Humanities,White,750,5,Technology,Admit
5485,Male,FALSE,3.12,Humanities,Black,640,5,Nonprofit/Gov,Deny
5486,Male,FALSE,3.06,Humanities,White,670,5,Technology,Deny
5487,Male,FALSE,3.02,Business,Asian,710,4,Investment Banking,Deny
5488,Female,TRUE,2.86,STEM,International,570,5,CPG,Deny
5489,Male,FALSE,2.96,Humanities,Hispanic,600,4,Investment Banking,Deny
5490,Male,FALSE,3.42,Humanities,Asian,710,5,Energy,Deny
5491,Female,FALSE,2.89,Humanities,White,570,5,Technology,Deny
5492,Male,FALSE,3.19,Humanities,Black,620,6,Health Care,Deny
5493,Female,TRUE,3.34,Business,International,570,6,PE/VC,Deny
5494,Male,FALSE,3.46,STEM,Black,690,6,Financial Services,Deny
5495,Female,TRUE,3.17,Business,International,650,5,Real Estate,Deny
5496,Male,TRUE,3.13,Humanities,International,650,4,PE/VC,Deny
5497,Female,FALSE,3.4,Humanities,White,700,6,Health Care,Deny
5498,Male,FALSE,3.22,Humanities,White,700,5,Technology,Deny
5499,Male,FALSE,3.43,Humanities,Asian,660,6,Consulting,Admit
5500,Male,FALSE,3.25,Humanities,Asian,620,4,Investment Banking,Deny
5501,Female,TRUE,2.92,Humanities,International,570,4,Investment Management,Deny
5502,Male,FALSE,3.11,STEM,Black,710,5,Investment Banking,Deny
5503,Male,TRUE,3.29,Humanities,International,650,7,PE/VC,Deny
5504,Female,FALSE,2.96,STEM,Asian,620,8,Other,Deny
5505,Male,FALSE,3.08,STEM,Hispanic,610,6,Consulting,Deny
5506,Female,TRUE,3.45,STEM,International,610,4,Investment Banking,Deny
5507,Male,FALSE,3.12,STEM,White,680,6,Investment Banking,Deny
5508,Male,FALSE,3.48,STEM,Asian,680,5,Consulting,Deny
5509,Male,TRUE,3.29,STEM,International,650,5,Technology,Deny
5510,Female,FALSE,3.31,STEM,Black,610,5,Consulting,Deny
5511,Female,FALSE,3.28,Business,Asian,670,4,Financial Services,Deny
5512,Female,TRUE,3.16,STEM,International,660,6,Financial Services,Deny
5513,Female,TRUE,3.34,Humanities,International,660,3,Financial Services,Deny
5514,Female,TRUE,3.44,Humanities,International,640,3,Technology,Deny
5515,Male,TRUE,3.23,Humanities,International,630,5,Investment Management,Deny
5516,Male,TRUE,3.39,STEM,International,610,3,Consulting,Deny
5517,Female,TRUE,3.54,STEM,International,750,5,Nonprofit/Gov,Deny
5518,Male,FALSE,3.15,Humanities,Hispanic,680,5,PE/VC,Deny
5519,Male,TRUE,3.27,STEM,International,660,3,Investment Banking,Admit
5520,Male,FALSE,3.24,Humanities,Hispanic,670,5,Nonprofit/Gov,Deny
5521,Male,FALSE,2.95,Business,White,630,4,Nonprofit/Gov,Deny
5522,Male,TRUE,3.13,STEM,International,660,5,Nonprofit/Gov,Deny
5523,Male,TRUE,3.22,Humanities,International,730,4,Technology,Deny
5524,Male,FALSE,3.27,Business,White,660,5,Consulting,Admit
5525,Male,FALSE,3.13,STEM,Black,570,6,Investment Banking,Deny
5526,Male,FALSE,3.12,STEM,Other,580,5,Consulting,Deny
5527,Female,FALSE,3.02,STEM,Black,680,5,Investment Banking,Deny
5528,Male,TRUE,3.3,Humanities,International,700,4,Consulting,Admit
5529,Male,FALSE,3.19,Humanities,Asian,620,5,Nonprofit/Gov,Deny
5530,Female,TRUE,3.56,STEM,International,650,5,Nonprofit/Gov,Deny
5531,Male,FALSE,3.23,STEM,White,660,5,Financial Services,Deny
5532,Male,FALSE,3.24,Business,Asian,700,6,Technology,Deny
5533,Male,FALSE,3.32,STEM,White,640,4,Other,Deny
5534,Female,FALSE,3.2,Business,Black,670,4,Consulting,Deny
5535,Male,FALSE,3.4,Humanities,White,640,5,Health Care,Deny
5536,Male,FALSE,3.11,STEM,White,650,5,Investment Banking,Deny
5537,Male,FALSE,3.44,Business,White,690,4,Investment Banking,Deny
5538,Female,FALSE,3.01,STEM,Hispanic,690,3,Consulting,Deny
5539,Male,FALSE,3.09,Humanities,Asian,590,2,Consulting,Deny
5540,Female,TRUE,3.36,STEM,International,760,5,Financial Services,Admit
5541,Male,FALSE,3.31,Humanities,Other,600,5,Technology,Deny
5542,Male,TRUE,3.42,Humanities,International,710,3,Investment Banking,Deny
5543,Male,FALSE,3.11,Humanities,White,590,5,Health Care,Deny
5544,Female,FALSE,3.08,Humanities,White,590,4,Technology,Deny
5545,Male,TRUE,3.49,STEM,International,700,5,Nonprofit/Gov,Waitlist
5546,Male,FALSE,3.07,Business,Asian,650,6,Technology,Deny
5547,Male,TRUE,3.21,Humanities,International,690,5,Consulting,Deny
5548,Male,FALSE,3.34,Business,Hispanic,650,5,Health Care,Deny
5549,Male,TRUE,3.36,Humanities,International,740,3,Financial Services,Deny
5550,Female,FALSE,3.57,Business,White,720,5,Investment Banking,Admit
5551,Female,TRUE,3.46,STEM,International,610,5,Consulting,Deny
5552,Female,FALSE,3.38,Business,Asian,640,6,Technology,Deny
5553,Female,FALSE,3.22,STEM,Black,630,3,Consulting,Deny
5554,Male,FALSE,3.35,Humanities,White,690,4,Financial Services,Deny
5555,Male,FALSE,2.97,Humanities,Asian,600,4,Technology,Deny
5556,Male,TRUE,3.06,Business,International,590,5,Consulting,Deny
5557,Female,TRUE,3.42,Humanities,International,690,4,Other,Admit
5558,Male,FALSE,3.26,Humanities,Hispanic,640,4,Other,Deny
5559,Male,FALSE,3.38,Business,Black,710,6,Media/Entertainment,Deny
5560,Male,FALSE,3.15,Humanities,White,570,5,Consulting,Deny
5561,Female,FALSE,3.37,Business,White,670,7,Consulting,Admit
5562,Male,TRUE,3.24,Humanities,International,650,5,Technology,Deny
5563,Male,FALSE,3.37,Business,White,620,6,Investment Banking,Deny
5564,Female,FALSE,3.25,Humanities,Asian,620,3,Nonprofit/Gov,Deny
5565,Male,TRUE,3.07,Humanities,International,610,5,Consulting,Deny
5566,Male,FALSE,3.19,Business,Asian,630,3,Other,Deny
5567,Male,FALSE,3.38,Business,Asian,680,6,Consulting,Admit
