gender,international,gpa,major,race,gmat,Work_exp,Work_industry,Age,Recomendation letter,Personal interview Score,Income,Marital status,Admission
Male,FALSE,3.27,Business,Asian,690,4,Nonprofit/Gov,25,Good,5,"$75,220.00 ",married,Deny
Female,FALSE,3.22,STEM,Black,720,6,Consulting,31,Good,5,"$155,020.00 ",Unmarried,Deny
Male,TRUE,3.23,Humanities,International,600,5,Technology,31,Excellent,5,"$146,827.00 ",married,Deny
Female,FALSE,3.25,STEM,White,600,5,Health Care,30,Good,4,"$79,934.00 ",married,Deny
Male,FALSE,3.22,STEM,White,640,5,Consulting,36,Excellent,3,"$147,031.00 ",Unmarried,Deny
Female,FALSE,3.08,Humanities,Asian,610,5,PE/VC,34,Good,4,"$425,013.00 ",married,Deny
Female,TRUE,3.29,STEM,International,610,4,PE/VC,33,Excellent,5,"$169,545.00 ",Unmarried,Deny
Male,FALSE,3.33,Humanities,Asian,670,6,PE/VC,32,Regular,4,"$457,603.00 ",married,Admit
Male,TRUE,3.12,Humanities,International,590,6,PE/VC,34,Excellent,3,"$138,536.00 ",married,Deny
Male,TRUE,3.03,Humanities,International,600,6,Consulting,28,Good,3,"$117,265.00 ",married,Deny
Male,TRUE,2.9,Business,International,580,8,Financial Services,30,Good,5,"$90,061.00 ",married,Deny
Male,FALSE,3.27,STEM,Black,640,4,Investment Banking,27,Excellent,4,"$174,767.00 ",Unmarried,Deny
Male,FALSE,3.2,Humanities,Black,640,4,Other,31,Good,4,"$85,622.00 ",Unmarried,Deny
Female,FALSE,3.55,Humanities,White,710,5,Other,37,Good,5,"$52,107.00 ",married,Deny
Male,FALSE,3.18,Humanities,White,660,4,Nonprofit/Gov,32,Excellent,2,"$68,802.00 ",married,Deny
Male,TRUE,3.02,Business,International,620,5,Technology,35,Excellent,2,"$137,895.00 ",married,Deny
Male,FALSE,3.18,Humanities,Hispanic,680,5,Real Estate,28,Good,4,"$101,237.00 ",married,Deny
Female,FALSE,3.5,Humanities,Asian,630,3,PE/VC,25,Regular,5,"$181,840.00 ",married,Deny
Female,FALSE,3.48,STEM,Hispanic,700,4,Technology,33,Good,3,"$139,613.00 ",Unmarried,Deny
Male,FALSE,3.29,Business,White,710,4,Nonprofit/Gov,32,Good,3,"$73,548.00 ",married,Deny
Male,FALSE,3.31,Humanities,White,640,4,Investment Banking,34,Regular,5,"$151,855.00 ",married,Deny
Male,FALSE,3.25,STEM,Asian,660,6,Nonprofit/Gov,36,Regular,2,"$56,155.00 ",Unmarried,Deny
Male,FALSE,3.29,STEM,Other,620,6,Consulting,31,Regular,4,"$123,981.00 ",Unmarried,Deny
Male,FALSE,3.73,Humanities,Black,780,5,Nonprofit/Gov,26,Excellent,5,"$85,655.00 ",married,Admit
Female,FALSE,3.07,Business,White,670,5,PE/VC,28,Excellent,3,"$210,282.00 ",Unmarried,Deny
Female,FALSE,3.3,Business,White,650,4,Investment Management,26,Excellent,5,"$126,491.00 ",married,Deny
Female,FALSE,3.36,Humanities,Other,710,5,CPG,35,Good,3,"$78,396.00 ",Unmarried,Admit
Male,FALSE,3.08,Business,Asian,570,4,PE/VC,31,Good,5,"$763,664.00 ",married,Deny
Female,TRUE,3.19,Business,International,650,4,Investment Banking,25,Good,4,"$173,986.00 ",married,Deny
Male,TRUE,3.19,Business,International,640,4,Consulting,28,Good,5,"$106,841.00 ",married,Deny
Female,FALSE,2.91,STEM,Asian,570,5,Other,28,Good,5,"$72,778.00 ",Unmarried,Deny
Male,FALSE,3.18,STEM,White,630,7,Media/Entertainment,37,Regular,5,"$67,596.00 ",married,Deny
Male,FALSE,3.39,STEM,Asian,700,5,Other,28,Good,2,"$80,439.00 ",married,Admit
Female,FALSE,3.36,Business,Hispanic,700,6,Nonprofit/Gov,29,Good,3,"$79,471.00 ",Unmarried,Admit
Male,FALSE,2.96,Business,Asian,640,5,Financial Services,26,Good,4,"$92,135.00 ",married,Deny
Male,FALSE,3.42,STEM,Other,680,5,Consulting,26,Excellent,5,"$75,997.00 ",married,Deny
Male,FALSE,3.23,Humanities,Asian,660,6,Investment Management,34,Good,5,"$156,882.00 ",married,Deny
Male,FALSE,3.29,Business,Other,600,6,Consulting,33,Good,3,"$84,531.00 ",married,Deny
Male,FALSE,3.51,Business,Black,780,4,Consulting,29,Excellent,3,"$80,241.00 ",married,Admit
Male,FALSE,3.26,Humanities,Black,640,5,Consulting,36,Excellent,3,"$192,844.00 ",married,Deny
Male,FALSE,3.17,STEM,Asian,570,5,Consulting,34,Excellent,3,"$112,563.00 ",Unmarried,Deny
Male,FALSE,3.12,STEM,Hispanic,580,5,Other,26,Excellent,5,"$72,264.00 ",Unmarried,Deny
Male,TRUE,3.23,STEM,International,680,5,Investment Banking,31,Excellent,5,"$159,369.00 ",married,Admit
Male,TRUE,3.46,Humanities,International,770,5,Technology,28,Excellent,5,"$147,281.00 ",married,Deny
Male,TRUE,3.24,Business,International,590,5,CPG,31,Good,4,"$79,451.00 ",married,Deny
Male,FALSE,3.43,Humanities,Asian,690,4,Nonprofit/Gov,33,Good,4,"$66,798.00 ",married,Deny
Male,FALSE,3.41,STEM,Black,740,4,PE/VC,34,Good,5,"$725,455.00 ",married,Deny
Male,FALSE,3.28,Humanities,White,630,3,Consulting,25,Good,3,"$155,078.00 ",married,Deny
Female,FALSE,3.1,Business,White,570,6,Health Care,30,Good,4,"$78,582.00 ",married,Deny
Male,FALSE,3.17,Business,Hispanic,620,6,Consulting,37,Good,2,"$73,525.00 ",married,Deny
Male,FALSE,3.3,Humanities,Asian,710,4,Financial Services,25,Excellent,3,"$92,489.00 ",married,Deny
Female,FALSE,3.26,Humanities,White,620,4,Investment Banking,31,Excellent,5,"$168,604.00 ",Unmarried,Deny
Male,TRUE,2.96,Humanities,International,600,6,Investment Banking,28,Good,1,"$184,390.00 ",married,Deny
Male,FALSE,3.28,Business,White,640,5,Other,35,Excellent,1,"$54,726.00 ",married,Deny
Female,TRUE,3.09,Business,International,570,6,Other,34,Good,2,"$59,392.00 ",Unmarried,Deny
Female,FALSE,3.27,Humanities,Hispanic,690,3,Nonprofit/Gov,35,Excellent,5,"$72,010.00 ",married,Deny
Male,FALSE,3.3,STEM,White,750,7,Technology,35,Excellent,4,"$127,124.00 ",Unmarried,Deny
Female,TRUE,3.55,Business,International,700,4,Consulting,27,Excellent,4,"$208,446.00 ",married,Admit
Male,FALSE,3.29,Humanities,Black,640,5,Consulting,27,Good,3,"$144,058.00 ",married,Deny
Female,FALSE,3.27,STEM,Asian,700,5,Consulting,26,Excellent,4,"$202,503.00 ",married,Admit
Female,TRUE,3.5,Humanities,International,670,5,Nonprofit/Gov,29,Good,1,"$75,270.00 ",Unmarried,Deny
Female,FALSE,3.41,STEM,Hispanic,640,5,Consulting,30,Excellent,4,"$173,639.00 ",married,Deny
Male,FALSE,3.14,STEM,Hispanic,640,4,PE/VC,34,Excellent,5,"$636,853.00 ",married,Deny
Female,FALSE,3.33,Business,Asian,700,4,Financial Services,35,Good,4,"$124,309.00 ",married,Deny
Male,FALSE,3.46,Humanities,White,720,5,PE/VC,29,Excellent,3,"$115,305.00 ",married,Deny
Male,FALSE,3.25,Business,Other,720,4,Consulting,31,Good,3,"$171,821.00 ",Unmarried,Admit
Male,FALSE,3.26,STEM,White,590,5,Real Estate,29,Excellent,4,"$107,167.00 ",married,Deny
Female,FALSE,3.23,STEM,Black,650,5,Real Estate,30,Good,3,"$169,902.00 ",married,Deny
Male,FALSE,3.08,STEM,Other,570,6,Consulting,30,Good,5,"$172,494.00 ",Unmarried,Deny
Male,TRUE,3.11,Business,International,620,4,Financial Services,31,Good,5,"$106,476.00 ",Unmarried,Deny
Female,TRUE,3.22,Business,International,640,5,Consulting,35,Good,3,"$185,604.00 ",Unmarried,Deny
Female,FALSE,3.28,Business,Black,640,5,Financial Services,26,Regular,4,"$93,739.00 ",married,Deny
Male,FALSE,3.36,Humanities,Asian,650,5,Technology,35,Good,4,"$144,535.00 ",Unmarried,Deny
Female,FALSE,3.14,Humanities,Asian,630,4,Nonprofit/Gov,28,Excellent,4,"$73,022.00 ",married,Deny
Male,FALSE,3.36,Humanities,Black,710,4,Technology,32,Excellent,5,"$142,236.00 ",Unmarried,Admit
Male,TRUE,3.45,Humanities,International,730,5,Consulting,26,Good,4,"$145,203.00 ",married,Deny
Female,FALSE,3.38,STEM,White,750,4,Investment Banking,28,Good,3,"$191,024.00 ",Unmarried,Deny
Female,TRUE,3.17,Business,International,620,7,Nonprofit/Gov,32,Good,1,"$55,157.00 ",Unmarried,Deny
Female,TRUE,3.3,Humanities,International,730,4,Nonprofit/Gov,27,Excellent,4,"$88,361.00 ",Unmarried,Deny
Female,FALSE,3.18,Business,Black,660,4,Consulting,33,Excellent,3,"$155,941.00 ",Unmarried,Deny
Female,FALSE,3.38,Business,White,720,5,Consulting,33,Good,2,"$86,531.00 ",Unmarried,Admit
Male,FALSE,3.28,Business,Black,690,5,Consulting,29,Excellent,5,"$91,849.00 ",Unmarried,Deny
Female,FALSE,3.44,Business,White,720,6,Consulting,34,Excellent,2,"$163,038.00 ",married,Deny
Male,FALSE,3.43,STEM,White,680,5,Investment Banking,31,Excellent,4,"$192,582.00 ",Unmarried,Deny
Male,TRUE,3.19,Business,International,610,4,PE/VC,26,Excellent,1,"$283,797.00 ",married,Deny
Female,TRUE,3.27,Business,International,630,5,Technology,32,Good,3,"$142,635.00 ",Unmarried,Deny
Male,FALSE,3.16,Business,Hispanic,640,4,Consulting,30,Good,4,"$87,485.00 ",married,Deny
Male,TRUE,3.48,Humanities,International,610,6,Consulting,30,Excellent,5,"$154,817.00 ",married,Deny
Male,FALSE,3.33,STEM,Black,710,6,Other,33,Excellent,5,"$81,511.00 ",married,Deny
Female,FALSE,3.42,Humanities,Asian,610,6,Financial Services,30,Excellent,5,"$134,055.00 ",married,Deny
Male,FALSE,3.18,STEM,White,660,5,PE/VC,33,Excellent,3,"$728,310.00 ",married,Deny
Male,TRUE,3.21,Business,International,600,5,Consulting,27,Good,2,"$178,447.00 ",Unmarried,Deny
Female,FALSE,3.2,STEM,Asian,570,5,Technology,37,Excellent,5,"$149,291.00 ",married,Deny
Male,FALSE,2.95,Business,Black,610,4,Financial Services,25,Good,4,"$129,630.00 ",married,Deny
Male,TRUE,3.54,STEM,International,730,7,PE/VC,28,Regular,4,"$962,333.00 ",Unmarried,Deny
Male,TRUE,3.09,STEM,International,590,5,PE/VC,31,Excellent,3,"$971,944.00 ",married,Deny
Male,TRUE,3.09,Humanities,International,570,5,PE/VC,34,Good,1,"$527,351.00 ",Unmarried,Deny
Female,FALSE,3.37,Business,Black,630,5,PE/VC,36,Good,5,"$140,041.00 ",married,Deny
Male,FALSE,3.29,Humanities,White,670,4,PE/VC,35,Good,5,"$450,234.00 ",married,Admit
Female,FALSE,3.26,Humanities,Other,720,3,PE/VC,24,Good,3,"$862,878.00 ",Unmarried,Deny
Male,FALSE,3.16,Business,White,640,4,Technology,31,Good,4,"$124,631.00 ",married,Deny
Female,FALSE,3.33,Business,White,680,5,Nonprofit/Gov,33,Excellent,5,"$75,272.00 ",married,Admit
Male,FALSE,3.16,STEM,White,640,6,Investment Banking,35,Good,3,"$168,045.00 ",married,Deny
Female,TRUE,3.38,Business,International,610,6,Technology,36,Excellent,5,"$148,427.00 ",Unmarried,Deny
Male,FALSE,3.24,Humanities,Black,600,6,PE/VC,35,Excellent,4,"$437,104.00 ",married,Deny
Male,FALSE,3.11,Business,Black,650,4,Investment Banking,29,Excellent,3,"$198,655.00 ",married,Deny
Female,TRUE,3.24,STEM,International,670,5,Media/Entertainment,37,Good,3,"$123,494.00 ",Unmarried,Deny
Female,FALSE,2.93,Humanities,Hispanic,580,5,CPG,35,Good,4,"$88,375.00 ",married,Deny
Male,FALSE,3,Business,White,660,5,Consulting,32,Excellent,4,"$181,604.00 ",married,Deny
Male,FALSE,3.27,STEM,Asian,650,6,Investment Banking,37,Excellent,3,"$162,629.00 ",married,Deny
Male,FALSE,3.18,STEM,White,570,3,Consulting,27,Good,2,"$92,477.00 ",married,Deny
Male,TRUE,3.01,Business,International,570,5,Technology,32,Good,4,"$141,247.00 ",married,Deny
Male,FALSE,2.99,STEM,Asian,580,3,Investment Management,36,Excellent,5,"$141,013.00 ",married,Deny
Female,FALSE,3.3,Business,White,740,5,Consulting,34,Excellent,3,"$94,623.00 ",Unmarried,Admit
Male,FALSE,3.06,Humanities,White,580,5,Other,36,Good,3,"$73,208.00 ",married,Deny
Male,FALSE,3.59,STEM,White,780,4,Consulting,26,Good,3,"$213,203.00 ",Unmarried,Admit
Male,FALSE,3.43,Humanities,Hispanic,660,7,Other,30,Good,2,"$40,289.00 ",married,Deny
Male,FALSE,3.24,STEM,White,620,4,Consulting,37,Good,4,"$191,475.00 ",married,Deny
Male,FALSE,3.33,Humanities,Black,690,6,PE/VC,28,Excellent,4,"$101,924.00 ",married,Deny
Male,FALSE,3.03,STEM,Black,630,5,Consulting,31,Excellent,5,"$99,931.00 ",married,Deny
Female,FALSE,3.13,STEM,Asian,570,4,CPG,32,Excellent,1,"$105,540.00 ",married,Deny
Female,FALSE,3.26,Humanities,Black,640,6,Media/Entertainment,31,Good,5,"$120,002.00 ",Unmarried,Deny
Female,TRUE,3.61,Humanities,International,680,4,Consulting,31,Good,4,"$120,129.00 ",married,Admit
Male,TRUE,3.37,STEM,International,670,7,Financial Services,29,Good,3,"$108,413.00 ",married,Deny
Male,TRUE,3.16,Humanities,International,570,6,PE/VC,35,Excellent,4,"$816,925.00 ",married,Deny
Male,TRUE,3.03,Business,International,620,6,Technology,33,Excellent,3,"$134,143.00 ",married,Deny
Male,FALSE,3.39,Business,White,700,5,Consulting,30,Good,2,"$173,775.00 ",married,Deny
Female,FALSE,3.35,Humanities,White,610,4,Financial Services,34,Regular,3,"$109,821.00 ",married,Deny
Female,FALSE,3.11,STEM,White,610,5,Health Care,36,Good,5,"$116,945.00 ",Unmarried,Deny
Male,FALSE,3.4,STEM,Hispanic,720,4,Consulting,34,Excellent,5,"$184,607.00 ",married,Deny
Male,TRUE,3.16,Humanities,International,650,6,Other,28,Excellent,4,"$60,001.00 ",married,Deny
Male,FALSE,2.99,Humanities,White,630,4,Investment Banking,35,Excellent,2,"$159,321.00 ",married,Deny
Male,FALSE,3.26,Humanities,Asian,650,4,Investment Management,31,Excellent,5,"$188,502.00 ",Unmarried,Deny
Male,FALSE,3.33,Humanities,Asian,720,5,Other,36,Excellent,5,"$44,363.00 ",married,Admit
Female,TRUE,3.24,Business,International,600,5,Consulting,29,Excellent,5,"$70,509.00 ",Unmarried,Deny
Male,FALSE,3.15,STEM,Asian,580,6,Health Care,31,Good,5,"$82,735.00 ",married,Deny
Female,TRUE,3.07,STEM,International,650,5,Consulting,36,Excellent,5,"$201,856.00 ",Unmarried,Deny
Male,FALSE,3.38,STEM,Other,670,6,Consulting,37,Good,4,"$73,001.00 ",married,Deny
Male,FALSE,3.48,STEM,Hispanic,660,5,Consulting,31,Excellent,3,"$211,631.00 ",Unmarried,Deny
Male,FALSE,3.43,STEM,White,710,4,PE/VC,25,Good,5,"$126,078.00 ",married,Deny
Male,FALSE,3.39,Business,White,600,5,Consulting,37,Good,5,"$77,653.00 ",married,Deny
Male,FALSE,3.13,Business,Asian,570,4,Technology,33,Excellent,4,"$143,597.00 ",married,Deny
Male,FALSE,3,STEM,Asian,590,5,Consulting,32,Good,4,"$134,795.00 ",married,Deny
Male,FALSE,3.35,STEM,Hispanic,640,5,PE/VC,35,Excellent,5,"$562,745.00 ",married,Deny
Male,FALSE,3.29,Business,White,660,5,PE/VC,26,Excellent,4,"$816,181.00 ",Unmarried,Deny
Male,FALSE,3.3,Humanities,Asian,620,5,Consulting,28,Excellent,3,"$86,806.00 ",married,Deny
Male,FALSE,3.29,Humanities,White,670,5,Consulting,33,Excellent,5,"$121,425.00 ",married,Deny
Male,TRUE,3.01,Humanities,International,580,4,Consulting,31,Good,4,"$187,103.00 ",married,Deny
Male,FALSE,3.39,STEM,Asian,670,6,Consulting,29,Excellent,3,"$86,555.00 ",married,Deny
Male,TRUE,3.2,Business,International,610,6,Nonprofit/Gov,29,Excellent,3,"$57,032.00 ",Unmarried,Deny
Female,FALSE,3.4,Humanities,White,690,5,Real Estate,27,Good,2,"$164,544.00 ",married,Admit
Female,FALSE,3.09,Business,Asian,620,6,Other,33,Good,3,"$70,517.00 ",Unmarried,Deny
Male,FALSE,3.35,STEM,Asian,620,4,PE/VC,31,Excellent,2,"$287,238.00 ",Unmarried,Deny
Male,FALSE,3.22,Business,Black,630,5,PE/VC,27,Excellent,5,"$660,017.00 ",Unmarried,Deny
Male,TRUE,3.51,Humanities,International,630,5,PE/VC,26,Excellent,3,"$439,514.00 ",married,Deny
Female,FALSE,3.64,Business,Black,720,5,Nonprofit/Gov,29,Excellent,4,"$53,904.00 ",Unmarried,Deny
Male,TRUE,3.2,Business,International,650,4,Investment Banking,30,Excellent,2,"$175,532.00 ",married,Deny
Male,FALSE,3.09,Humanities,Hispanic,580,4,Health Care,25,Excellent,5,"$110,609.00 ",married,Deny
Female,TRUE,3.1,Business,International,570,7,PE/VC,31,Good,2,"$882,396.00 ",Unmarried,Deny
Male,FALSE,3.36,Humanities,Asian,710,6,Financial Services,33,Excellent,4,"$120,839.00 ",married,Deny
Male,FALSE,3.17,Business,White,590,4,Nonprofit/Gov,35,Good,3,"$76,826.00 ",married,Deny
Male,FALSE,3.28,Business,White,710,5,Investment Banking,30,Excellent,2,"$175,388.00 ",Unmarried,Deny
Female,TRUE,3.37,Humanities,International,720,6,Consulting,29,Good,2,"$209,853.00 ",married,Deny
Male,TRUE,3.29,Humanities,International,650,5,Consulting,26,Excellent,5,"$158,916.00 ",married,Deny
Male,TRUE,3.03,STEM,International,620,7,Consulting,29,Good,3,"$216,270.00 ",married,Deny
Female,FALSE,3.21,STEM,White,600,6,PE/VC,36,Excellent,1,"$976,519.00 ",married,Deny
Female,FALSE,3.07,Humanities,Asian,690,4,Consulting,31,Good,1,"$86,443.00 ",Unmarried,Deny
Male,FALSE,2.93,STEM,White,570,5,Technology,28,Excellent,5,"$127,505.00 ",married,Deny
Male,FALSE,3.34,Humanities,White,710,5,Other,36,Excellent,5,"$74,215.00 ",married,Deny
Female,TRUE,3.12,Humanities,International,610,4,Consulting,35,Excellent,4,"$180,243.00 ",married,Deny
Female,FALSE,3.29,STEM,White,690,5,Nonprofit/Gov,26,Good,3,"$70,436.00 ",married,Deny
Male,TRUE,2.95,Business,International,570,4,CPG,30,Good,1,"$103,189.00 ",Unmarried,Deny
Female,FALSE,3.25,Humanities,Asian,730,5,Financial Services,28,Good,3,"$139,619.00 ",Unmarried,Admit
Male,TRUE,3.02,Business,International,580,3,Other,25,Excellent,3,"$40,614.00 ",Unmarried,Deny
Female,TRUE,3.39,Humanities,International,740,7,Other,29,Excellent,4,"$54,859.00 ",married,Admit
Male,TRUE,3.1,Humanities,International,640,5,Technology,26,Good,4,"$121,177.00 ",married,Deny
Male,FALSE,3.53,STEM,Hispanic,700,4,Health Care,37,Excellent,2,"$118,804.00 ",married,Admit
Female,TRUE,3.03,Humanities,International,580,4,Health Care,27,Excellent,4,"$98,925.00 ",Unmarried,Deny
Male,FALSE,3.26,Humanities,Other,630,3,Investment Banking,36,Good,3,"$199,402.00 ",married,Deny
Female,FALSE,2.98,Humanities,White,570,5,Health Care,33,Excellent,4,"$112,430.00 ",married,Deny
Male,FALSE,3.39,Business,White,740,5,Nonprofit/Gov,30,Good,1,"$74,573.00 ",married,Deny
Male,TRUE,3.03,Humanities,International,590,4,PE/VC,26,Excellent,4,"$115,942.00 ",married,Deny
Male,TRUE,3.15,Humanities,International,600,3,Investment Banking,29,Excellent,3,"$165,819.00 ",married,Deny
Female,FALSE,3.17,Humanities,White,640,3,Nonprofit/Gov,29,Good,4,"$52,251.00 ",Unmarried,Deny
Female,TRUE,3.13,Business,International,650,6,Investment Banking,37,Excellent,4,"$188,817.00 ",Unmarried,Deny
Male,FALSE,3.28,Humanities,White,620,4,Nonprofit/Gov,27,Good,4,"$76,982.00 ",married,Deny
Male,FALSE,3.17,Business,Asian,660,6,Consulting,27,Good,3,"$215,113.00 ",married,Deny
Female,TRUE,3.27,STEM,International,660,5,Health Care,35,Excellent,5,"$104,168.00 ",married,Deny
Male,FALSE,3.45,Business,Black,720,4,Other,35,Good,3,"$68,509.00 ",married,Deny
Male,FALSE,3.38,STEM,Asian,640,5,Health Care,30,Good,5,"$71,865.00 ",married,Deny
Male,FALSE,3.31,Business,White,660,6,Technology,31,Good,2,"$121,917.00 ",married,Admit
Female,TRUE,2.65,Humanities,International,570,6,Investment Banking,35,Excellent,4,"$194,973.00 ",Unmarried,Deny
Female,FALSE,3.36,Humanities,Asian,710,6,Nonprofit/Gov,33,Good,5,"$74,714.00 ",married,Admit
Male,FALSE,3.34,Humanities,White,570,6,PE/VC,29,Good,4,"$943,148.00 ",married,Deny
Male,FALSE,3.15,Business,Hispanic,630,4,Investment Banking,36,Good,2,"$189,094.00 ",married,Deny
Male,FALSE,3.36,Humanities,Asian,640,5,Consulting,30,Good,5,"$109,949.00 ",married,Deny
Male,TRUE,3.31,Business,International,690,5,Investment Banking,30,Good,4,"$190,628.00 ",married,Deny
Male,FALSE,3.19,Humanities,Asian,610,7,Technology,31,Excellent,4,"$121,755.00 ",married,Deny
Male,FALSE,3.35,Business,White,580,3,PE/VC,27,Excellent,4,"$218,339.00 ",married,Deny
Male,FALSE,3.14,Business,Asian,620,5,Investment Banking,33,Excellent,3,"$186,287.00 ",married,Deny
Male,TRUE,3.28,Business,International,690,6,Financial Services,31,Good,3,"$139,173.00 ",Unmarried,Deny
Male,TRUE,3.09,Humanities,International,630,3,Consulting,28,Good,2,"$219,284.00 ",Unmarried,Deny
Female,FALSE,3.49,Humanities,Asian,720,4,Consulting,26,Excellent,3,"$183,781.00 ",married,Deny
Female,FALSE,3.41,Humanities,Asian,680,6,Nonprofit/Gov,31,Excellent,5,"$52,560.00 ",married,Admit
Male,TRUE,3.21,Humanities,International,700,3,Financial Services,36,Excellent,4,"$122,455.00 ",married,Admit
Male,FALSE,3.32,Humanities,White,610,6,Technology,35,Good,4,"$134,350.00 ",Unmarried,Deny
Male,TRUE,3.27,STEM,International,640,7,Technology,37,Good,5,"$138,896.00 ",married,Deny
Female,FALSE,3.19,Business,Black,620,6,Other,29,Excellent,4,"$69,675.00 ",married,Deny
Male,FALSE,3.17,Business,White,610,5,Nonprofit/Gov,33,Excellent,3,"$51,525.00 ",married,Deny
Female,TRUE,3.19,Humanities,International,650,6,Consulting,33,Excellent,4,"$97,628.00 ",Unmarried,Deny
Male,FALSE,3.28,STEM,White,630,5,Health Care,32,Excellent,2,"$87,182.00 ",Unmarried,Deny
Male,FALSE,3.33,Business,Black,690,6,Consulting,32,Good,2,"$197,752.00 ",married,Deny
Female,FALSE,3.34,STEM,Black,610,6,Consulting,29,Excellent,1,"$192,444.00 ",Unmarried,Deny
Female,FALSE,3.19,STEM,Black,570,4,Investment Banking,36,Excellent,1,"$165,278.00 ",married,Deny
Male,FALSE,3.24,Humanities,White,630,5,Consulting,37,Good,3,"$184,563.00 ",married,Deny
Male,FALSE,3.56,Humanities,Hispanic,670,6,Consulting,34,Good,4,"$195,221.00 ",married,Admit
Male,FALSE,3.27,Humanities,Other,620,5,Consulting,26,Excellent,3,"$211,620.00 ",married,Deny
Male,FALSE,3.41,Humanities,Asian,670,6,Financial Services,28,Excellent,3,"$124,715.00 ",Unmarried,Admit
Male,FALSE,3.49,Business,Hispanic,690,4,Nonprofit/Gov,35,Good,3,"$77,667.00 ",married,Deny
Female,FALSE,3.27,Humanities,Black,660,5,Consulting,29,Excellent,3,"$197,892.00 ",married,Admit
Male,FALSE,2.85,Business,Black,570,5,Consulting,26,Excellent,5,"$92,181.00 ",married,Deny
Female,TRUE,2.99,Humanities,International,570,5,Consulting,30,Good,3,"$193,895.00 ",married,Deny
Male,FALSE,3.2,STEM,Hispanic,630,4,Financial Services,34,Good,2,"$117,124.00 ",Unmarried,Deny
Female,FALSE,3.05,Business,Other,680,5,Consulting,35,Excellent,4,"$126,782.00 ",married,Deny
Female,FALSE,3.31,STEM,Hispanic,600,4,Consulting,36,Good,2,"$94,900.00 ",married,Deny
Male,FALSE,3.15,Humanities,White,580,5,Consulting,36,Good,3,"$134,408.00 ",married,Deny
Male,TRUE,3.13,STEM,International,640,7,Financial Services,37,Excellent,1,"$90,991.00 ",married,Deny
